t,u,y
0.00000000,20.84286499,50.06250000
1.00000000,16.84286499,50.06250000
2.00000000,16.84286499,50.06250000
3.00000000,16.84286499,50.06250000
4.00000000,16.84286499,49.93750000
5.00000000,16.84286499,49.87500000
6.00000000,16.84286499,49.75000000
7.00000000,16.84286499,49.68750000
8.00000000,16.84286499,49.56250000
9.00000000,16.84286499,49.50000000
10.00000000,16.84286499,49.43750000
11.00000000,16.84286499,49.31250000
12.00000000,16.84286499,49.25000000
13.00000000,16.84286499,49.12500000
14.00000000,16.84286499,49.06250000
15.00000000,16.84286499,49.00000000
16.00000000,16.84286499,48.87500000
17.00000000,16.84286499,48.81250000
18.00000000,16.84286499,48.75000000
19.00000000,16.84286499,48.68750000
20.00000000,16.84286499,48.56250000
21.00000000,16.84286499,48.56250000
22.00000000,16.84286499,48.43750000
23.00000000,16.84286499,48.37500000
24.00000000,16.84286499,48.31250000
25.00000000,16.84286499,48.25000000
26.00000000,16.84286499,48.18750000
27.00000000,16.84286499,48.12500000
28.00000000,16.84286499,48.06250000
29.00000000,16.84286499,48.00000000
30.00000000,16.84286499,47.93750000
31.00000000,16.84286499,47.87500000
32.00000000,16.84286499,47.87500000
33.00000000,16.84286499,47.81250000
34.00000000,16.84286499,47.75000000
35.00000000,24.84286499,47.68750000
36.00000000,24.84286499,47.62500000
37.00000000,24.84286499,47.68750000
38.00000000,24.84286499,47.87500000
39.00000000,24.84286499,48.00000000
40.00000000,24.84286499,48.18750000
41.00000000,24.84286499,48.31250000
42.00000000,24.84286499,48.43750000
43.00000000,24.84286499,48.62500000
44.00000000,24.84286499,48.75000000
45.00000000,24.84286499,48.93750000
46.00000000,24.84286499,49.06250000
47.00000000,24.84286499,49.18750000
48.00000000,24.84286499,49.37500000
49.00000000,24.84286499,49.50000000
50.00000000,24.84286499,49.68750000
51.00000000,24.84286499,49.81250000
52.00000000,24.84286499,49.93750000
53.00000000,24.84286499,50.06250000
54.00000000,24.84286499,50.18750000
55.00000000,24.84286499,50.31250000
56.00000000,24.84286499,50.43750000
57.00000000,24.84286499,50.56250000
58.00000000,24.84286499,50.68750000
59.00000000,24.84286499,50.81250000
60.00000000,24.84286499,50.87500000
61.00000000,24.84286499,51.00000000
62.00000000,24.84286499,51.12500000
63.00000000,24.84286499,51.18750000
64.00000000,24.84286499,51.31250000
65.00000000,24.84286499,51.37500000
66.00000000,24.84286499,51.50000000
67.00000000,24.84286499,51.62500000
68.00000000,24.84286499,51.68750000
69.00000000,24.84286499,51.81250000
70.00000000,24.84286499,51.87500000
71.00000000,24.84286499,52.00000000
72.00000000,24.84286499,52.06250000
73.00000000,24.84286499,52.12500000
74.00000000,24.84286499,52.18750000
75.00000000,24.84286499,52.25000000
76.00000000,24.84286499,52.37500000
77.00000000,24.84286499,52.37500000
78.00000000,24.84286499,52.50000000
79.00000000,24.84286499,52.56250000
80.00000000,24.84286499,52.62500000
81.00000000,24.84286499,52.68750000
82.00000000,24.84286499,52.75000000
83.00000000,24.84286499,52.81250000
84.00000000,24.84286499,52.87500000
85.00000000,24.84286499,52.93750000
86.00000000,24.84286499,53.00000000
87.00000000,24.84286499,53.00000000
88.00000000,24.84286499,53.12500000
89.00000000,24.84286499,53.12500000
90.00000000,24.84286499,53.18750000
91.00000000,24.84286499,53.25000000
92.00000000,24.84286499,53.25000000
93.00000000,24.84286499,53.31250000
94.00000000,24.84286499,53.37500000
95.00000000,24.84286499,53.43750000
96.00000000,24.84286499,53.50000000
97.00000000,24.84286499,53.56250000
98.00000000,24.84286499,53.56250000
99.00000000,24.84286499,53.62500000
100.00000000,24.84286499,53.68750000
101.00000000,24.84286499,53.68750000
102.00000000,24.84286499,53.68750000
103.00000000,24.84286499,53.75000000
104.00000000,24.84286499,53.81250000
105.00000000,16.84286499,53.87500000
106.00000000,16.84286499,53.87500000
107.00000000,16.84286499,53.81250000
108.00000000,16.84286499,53.62500000
109.00000000,16.84286499,53.50000000
110.00000000,16.84286499,53.31250000
111.00000000,16.84286499,53.18750000
112.00000000,16.84286499,53.06250000
113.00000000,16.84286499,52.87500000
114.00000000,16.84286499,52.75000000
115.00000000,16.84286499,52.56250000
116.00000000,16.84286499,52.37500000
117.00000000,16.84286499,52.25000000
118.00000000,16.84286499,52.12500000
119.00000000,16.84286499,51.93750000
120.00000000,16.84286499,51.81250000
121.00000000,16.84286499,51.62500000
122.00000000,16.84286499,51.50000000
123.00000000,16.84286499,51.37500000
124.00000000,16.84286499,51.25000000
125.00000000,16.84286499,51.12500000
126.00000000,16.84286499,51.00000000
127.00000000,16.84286499,50.87500000
128.00000000,16.84286499,50.75000000
129.00000000,16.84286499,50.62500000
130.00000000,16.84286499,50.50000000
131.00000000,16.84286499,50.43750000
132.00000000,16.84286499,50.31250000
133.00000000,16.84286499,50.18750000
134.00000000,16.84286499,50.06250000
135.00000000,16.84286499,49.93750000
136.00000000,16.84286499,49.87500000
137.00000000,16.84286499,49.81250000
138.00000000,16.84286499,49.68750000
139.00000000,16.84286499,49.62500000
140.00000000,16.84286499,49.56250000
141.00000000,16.84286499,49.43750000
142.00000000,16.84286499,49.37500000
143.00000000,16.84286499,49.25000000
144.00000000,16.84286499,49.18750000
145.00000000,16.84286499,49.12500000
146.00000000,16.84286499,49.00000000
147.00000000,16.84286499,48.93750000
148.00000000,16.84286499,48.87500000
149.00000000,16.84286499,48.81250000
150.00000000,16.84286499,48.75000000
151.00000000,16.84286499,48.68750000
152.00000000,16.84286499,48.62500000
153.00000000,16.84286499,48.56250000
154.00000000,16.84286499,48.50000000
155.00000000,16.84286499,48.43750000
156.00000000,16.84286499,48.37500000
157.00000000,16.84286499,48.31250000
158.00000000,16.84286499,48.31250000
159.00000000,16.84286499,48.25000000
160.00000000,16.84286499,48.18750000
161.00000000,16.84286499,48.12500000
162.00000000,16.84286499,48.06250000
163.00000000,16.84286499,48.06250000
164.00000000,16.84286499,48.00000000
165.00000000,16.84286499,47.93750000
166.00000000,16.84286499,47.93750000
167.00000000,16.84286499,47.87500000
168.00000000,16.84286499,47.81250000
169.00000000,16.84286499,47.75000000
170.00000000,16.84286499,47.75000000
171.00000000,16.84286499,47.68750000
172.00000000,16.84286499,47.68750000
173.00000000,16.84286499,47.62500000
174.00000000,16.84286499,47.56250000
175.00000000,24.84286499,47.56250000
176.00000000,24.84286499,47.50000000
177.00000000,24.84286499,47.62500000
178.00000000,24.84286499,47.75000000
179.00000000,24.84286499,47.93750000
180.00000000,24.84286499,48.06250000
181.00000000,24.84286499,48.25000000
182.00000000,24.84286499,48.37500000
183.00000000,24.84286499,48.56250000
184.00000000,24.84286499,48.75000000
185.00000000,24.84286499,48.87500000
186.00000000,24.84286499,49.06250000
187.00000000,24.84286499,49.18750000
188.00000000,24.84286499,49.37500000
189.00000000,24.84286499,49.50000000
190.00000000,24.84286499,49.62500000
191.00000000,24.84286499,49.81250000
192.00000000,24.84286499,49.93750000
193.00000000,24.84286499,50.06250000
194.00000000,24.84286499,50.25000000
195.00000000,24.84286499,50.37500000
196.00000000,24.84286499,50.50000000
197.00000000,24.84286499,50.62500000
198.00000000,24.84286499,50.75000000
199.00000000,24.84286499,50.87500000
200.00000000,24.84286499,51.00000000
201.00000000,24.84286499,51.06250000
202.00000000,24.84286499,51.25000000
203.00000000,24.84286499,51.31250000
204.00000000,24.84286499,51.43750000
205.00000000,24.84286499,51.50000000
206.00000000,24.84286499,51.62500000
207.00000000,24.84286499,51.75000000
208.00000000,24.84286499,51.81250000
209.00000000,24.84286499,51.87500000
210.00000000,24.84286499,52.00000000
211.00000000,24.84286499,52.06250000
212.00000000,24.84286499,52.12500000
213.00000000,24.84286499,52.25000000
214.00000000,24.84286499,52.31250000
215.00000000,24.84286499,52.37500000
216.00000000,24.84286499,52.50000000
217.00000000,24.84286499,52.56250000
218.00000000,24.84286499,52.62500000
219.00000000,24.84286499,52.75000000
220.00000000,24.84286499,52.75000000
221.00000000,24.84286499,52.87500000
222.00000000,24.84286499,52.93750000
223.00000000,24.84286499,52.93750000
224.00000000,24.84286499,53.00000000
225.00000000,24.84286499,53.06250000
226.00000000,24.84286499,53.18750000
227.00000000,24.84286499,53.18750000
228.00000000,24.84286499,53.25000000
229.00000000,24.84286499,53.31250000
230.00000000,24.84286499,53.37500000
231.00000000,24.84286499,53.43750000
232.00000000,24.84286499,53.43750000
233.00000000,24.84286499,53.56250000
234.00000000,24.84286499,53.56250000
235.00000000,24.84286499,53.62500000
236.00000000,24.84286499,53.68750000
237.00000000,24.84286499,53.68750000
238.00000000,24.84286499,53.75000000
239.00000000,24.84286499,53.81250000
240.00000000,24.84286499,53.81250000
241.00000000,24.84286499,53.87500000
242.00000000,24.84286499,53.93750000
243.00000000,24.84286499,53.93750000
244.00000000,24.84286499,54.00000000
245.00000000,16.84286499,54.06250000
246.00000000,16.84286499,54.06250000
247.00000000,16.84286499,54.00000000
248.00000000,16.84286499,53.87500000
249.00000000,16.84286499,53.68750000
250.00000000,16.84286499,53.56250000
251.00000000,16.84286499,53.37500000
252.00000000,16.84286499,53.25000000
253.00000000,16.84286499,53.06250000
254.00000000,16.84286499,52.87500000
255.00000000,16.84286499,52.75000000
256.00000000,16.84286499,52.56250000
257.00000000,16.84286499,52.43750000
258.00000000,16.84286499,52.31250000
259.00000000,16.84286499,52.12500000
260.00000000,16.84286499,52.00000000
261.00000000,16.84286499,51.87500000
262.00000000,16.84286499,51.75000000
263.00000000,16.84286499,51.56250000
264.00000000,16.84286499,51.43750000
265.00000000,16.84286499,51.31250000
266.00000000,16.84286499,51.18750000
267.00000000,16.84286499,51.06250000
268.00000000,16.84286499,50.93750000
269.00000000,16.84286499,50.81250000
270.00000000,16.84286499,50.68750000
271.00000000,16.84286499,50.56250000
272.00000000,16.84286499,50.50000000
273.00000000,16.84286499,50.37500000
274.00000000,16.84286499,50.25000000
275.00000000,16.84286499,50.18750000
276.00000000,16.84286499,50.06250000
277.00000000,16.84286499,49.93750000
278.00000000,16.84286499,49.87500000
279.00000000,16.84286499,49.81250000
280.00000000,24.84286499,49.75000000
281.00000000,24.84286499,49.62500000
282.00000000,24.84286499,49.68750000
283.00000000,24.84286499,49.75000000
284.00000000,24.84286499,49.87500000
285.00000000,24.84286499,50.00000000
286.00000000,24.84286499,50.06250000
287.00000000,24.84286499,50.18750000
288.00000000,24.84286499,50.37500000
289.00000000,24.84286499,50.43750000
290.00000000,24.84286499,50.56250000
291.00000000,24.84286499,50.68750000
292.00000000,24.84286499,50.81250000
293.00000000,24.84286499,50.93750000
294.00000000,24.84286499,51.06250000
295.00000000,24.84286499,51.18750000
296.00000000,24.84286499,51.25000000
297.00000000,24.84286499,51.43750000
298.00000000,24.84286499,51.50000000
299.00000000,24.84286499,51.62500000
300.00000000,24.84286499,51.68750000
301.00000000,24.84286499,51.81250000
302.00000000,24.84286499,51.87500000
303.00000000,24.84286499,52.00000000
304.00000000,24.84286499,52.06250000
305.00000000,24.84286499,52.18750000
306.00000000,24.84286499,52.25000000
307.00000000,24.84286499,52.37500000
308.00000000,24.84286499,52.43750000
309.00000000,24.84286499,52.50000000
310.00000000,24.84286499,52.62500000
311.00000000,24.84286499,52.68750000
312.00000000,24.84286499,52.75000000
313.00000000,24.84286499,52.81250000
314.00000000,24.84286499,52.87500000
