# This file has been generated by fmt_fig8.py
#
# date: datetime (standard local time)
# an: [µmol CO2.m-2.s-1] carbon assimilation
# ppfd: [µmol photon.m-2.s-1] PAR energy
# temp: [°C] leaf temperature
# transpi: [mmol H20.m-2.s-1] transpiration
# vpd: [kPa] vapor pressure deficit
#
date;an;ppfd;temp;transpi;vpd
2009-08-07 09:00:00;7.05;620.34;33.59;3.40;2.75
2009-08-07 09:05:00;7.73;651.76;33.49;3.58;2.72
2009-08-07 09:10:00;8.40;683.18;33.39;3.73;2.75
2009-08-07 09:15:00;8.99;714.59;33.73;3.87;2.77
2009-08-07 09:20:00;9.44;746.01;33.72;4.02;2.79
2009-08-07 09:25:00;9.89;777.43;33.70;4.17;2.81
2009-08-07 09:30:00;10.34;808.85;33.68;4.31;2.82
2009-08-07 09:35:00;10.80;840.27;33.67;4.46;2.84
2009-08-07 09:40:00;11.29;871.69;33.65;4.63;2.86
2009-08-07 09:45:00;11.78;903.11;33.75;4.81;2.88
2009-08-07 09:50:00;12.26;934.53;33.88;4.99;2.90
2009-08-07 09:55:00;12.54;965.94;34.01;5.17;2.93
2009-08-07 10:00:00;12.81;994.09;34.14;5.35;2.95
2009-08-07 10:05:00;13.09;1017.58;34.27;5.53;2.97
2009-08-07 10:10:00;13.36;1041.07;34.40;5.71;2.99
2009-08-07 10:15:00;13.64;1064.56;34.53;5.90;3.02
2009-08-07 10:20:00;13.91;1088.05;34.66;6.09;3.04
2009-08-07 10:25:00;14.19;1111.54;34.79;6.30;3.07
2009-08-07 10:30:00;14.45;1135.03;34.92;6.51;3.10
2009-08-07 10:35:00;14.70;1158.52;35.05;6.71;3.13
2009-08-07 10:40:00;14.95;1182.01;35.18;6.85;3.16
2009-08-07 10:45:00;15.21;1205.49;35.31;7.00;3.19
2009-08-07 10:50:00;15.46;1228.98;35.46;7.15;3.22
2009-08-07 10:55:00;15.71;1252.47;35.61;7.30;3.26
2009-08-07 11:00:00;15.91;1275.96;35.76;7.45;3.29
2009-08-07 11:05:00;16.06;1296.91;35.92;7.59;3.33
2009-08-07 11:10:00;16.22;1317.79;36.07;7.75;3.37
2009-08-07 11:15:00;16.37;1338.67;36.23;7.90;3.42
2009-08-07 11:20:00;16.53;1359.55;36.38;8.06;3.47
2009-08-07 11:25:00;16.68;1380.43;36.53;8.21;3.52
2009-08-07 11:30:00;16.81;1401.31;36.69;8.37;3.56
2009-08-07 11:35:00;16.94;1422.19;36.84;8.49;3.60
2009-08-07 11:40:00;17.07;1443.07;37.00;8.61;3.61
2009-08-07 11:45:00;17.20;1463.94;37.07;8.73;3.62
2009-08-07 11:50:00;17.33;1484.82;37.13;8.75;3.64
2009-08-07 11:55:00;17.38;1505.70;37.19;8.74;3.65
2009-08-07 12:00:00;17.43;1519.23;37.25;8.73;3.66
2009-08-07 12:05:00;17.48;1531.89;37.31;8.78;3.67
2009-08-07 12:10:00;17.53;1544.55;37.37;8.86;3.69
2009-08-07 12:15:00;17.58;1557.21;37.43;8.94;3.70
2009-08-07 12:20:00;17.63;1569.87;37.49;9.02;3.71
2009-08-07 12:25:00;17.68;1582.52;37.53;9.10;3.72
2009-08-07 12:30:00;17.73;1595.18;37.56;9.18;3.73
2009-08-07 12:35:00;17.78;1607.84;37.59;9.26;3.73
2009-08-07 12:40:00;17.77;1620.50;37.61;9.34;3.72
2009-08-07 12:45:00;17.68;1633.16;37.64;9.28;3.72
2009-08-07 12:50:00;17.60;1645.82;37.67;9.21;3.72
2009-08-07 12:55:00;17.52;1654.52;37.70;9.13;3.74
2009-08-07 13:00:00;17.43;1660.45;37.73;9.12;3.76
2009-08-07 13:05:00;17.35;1666.39;37.76;9.22;3.77
2009-08-07 13:10:00;17.27;1672.32;37.79;9.31;3.79
2009-08-07 13:15:00;17.19;1678.00;37.81;9.40;3.80
2009-08-07 13:20:00;17.14;1683.09;37.84;9.36;3.75
2009-08-07 13:25:00;17.13;1688.17;37.82;9.29;3.70
2009-08-07 13:30:00;17.12;1693.25;37.79;9.22;3.71
2009-08-07 13:35:00;17.11;1698.33;37.76;9.15;3.72
2009-08-07 13:40:00;17.09;1703.42;37.73;9.17;3.73
2009-08-07 13:45:00;17.08;1708.50;37.70;9.23;3.69
2009-08-07 13:50:00;17.07;1708.97;37.67;9.30;3.70
2009-08-07 13:55:00;17.06;1707.77;37.65;9.33;3.71
2009-08-07 14:00:00;17.05;1706.56;37.62;9.25;3.72
2009-08-07 14:05:00;17.04;1705.36;37.59;9.17;3.69
2009-08-07 14:10:00;17.03;1704.15;37.56;9.09;3.66
2009-08-07 14:15:00;17.02;1702.95;37.53;9.08;3.63
2009-08-07 14:20:00;16.96;1701.74;37.50;9.07;3.62
2009-08-07 14:25:00;16.89;1700.54;37.47;9.06;3.60
2009-08-07 14:30:00;16.82;1696.68;37.40;9.05;3.59
2009-08-07 14:35:00;16.75;1690.99;37.33;9.00;3.58
2009-08-07 14:40:00;16.68;1685.30;37.26;8.96;3.57
2009-08-07 14:45:00;16.61;1679.61;37.20;8.91;3.56
2009-08-07 14:50:00;16.55;1673.92;37.13;8.86;3.55
2009-08-07 14:55:00;16.48;1668.23;37.06;8.82;3.53
2009-08-07 15:00:00;16.41;1662.54;37.00;8.77;3.48
2009-08-07 15:05:00;16.34;1653.51;36.94;8.69;3.42
2009-08-07 15:10:00;16.27;1638.46;36.88;8.60;3.39
2009-08-07 15:15:00;16.19;1623.42;36.83;8.52;3.39
2009-08-07 15:20:00;16.09;1608.37;36.77;8.43;3.39
2009-08-07 15:25:00;15.99;1593.32;36.73;8.34;3.39
2009-08-07 15:30:00;15.88;1578.28;36.73;8.25;3.39
2009-08-07 15:35:00;15.78;1563.23;36.73;8.17;3.39
2009-08-07 15:40:00;15.68;1548.19;36.74;8.10;3.39
2009-08-07 15:45:00;15.58;1533.14;36.74;8.06;3.39
2009-08-07 15:50:00;15.48;1518.10;36.74;8.02;3.39
2009-08-07 15:55:00;15.35;1503.05;36.74;7.98;3.39
2009-08-07 16:00:00;15.20;1488.00;36.75;7.94;3.38
2009-08-07 16:05:00;15.04;1472.96;36.75;7.90;3.38
2009-08-07 16:10:00;14.89;1457.91;36.75;7.86;3.38
2009-08-07 16:15:00;14.73;1442.87;36.75;7.82;3.38
2009-08-07 16:20:00;14.58;1427.82;36.76;7.78;3.33
2009-08-07 16:25:00;14.42;1404.09;36.76;7.70;3.32
2009-08-07 16:30:00;14.21;1380.17;36.69;7.56;3.31
2009-08-07 16:35:00;13.93;1356.26;36.57;7.43;3.31
2009-08-07 16:40:00;13.64;1332.35;36.46;7.30;3.31
2009-08-07 16:45:00;13.35;1308.43;36.34;7.16;3.30
2009-08-07 16:50:00;13.06;1284.52;36.22;7.03;3.29
2009-08-07 16:55:00;12.77;1260.61;36.10;6.90;3.28
2009-08-07 17:00:00;12.53;1236.69;35.98;6.77;3.27
2009-08-07 17:05:00;12.32;1212.78;35.86;6.63;3.26
2009-08-07 17:10:00;12.10;1188.86;35.77;6.50;3.25
2009-08-07 17:15:00;11.89;1164.95;35.75;6.37;3.24
2009-08-07 17:20:00;11.67;1141.04;35.72;6.24;3.23
2009-08-07 17:25:00;11.45;1117.12;35.70;6.10;3.22
2009-08-07 17:30:00;11.24;1093.21;35.68;5.97;3.21
2009-08-07 17:35:00;11.02;1063.26;35.66;5.84;3.20
2009-08-07 17:40:00;10.72;1033.05;35.63;5.70;3.19
2009-08-07 17:45:00;10.37;1002.84;35.61;5.57;3.17
2009-08-07 17:50:00;10.02;972.64;35.59;5.44;3.16
2009-08-07 17:55:00;9.67;942.43;35.56;5.27;3.14
2009-08-07 18:00:00;9.32;912.22;35.51;4.99;3.13
2009-08-07 18:05:00;8.96;882.02;35.40;4.70;3.13
2009-08-07 18:10:00;8.54;851.81;35.28;4.46;3.13
2009-08-07 18:15:00;8.13;821.60;35.17;4.25;3.11
2009-08-07 18:20:00;7.72;791.40;35.06;4.13;3.08
2009-08-07 18:25:00;7.31;761.19;34.94;4.13;3.04
2009-08-07 18:30:00;6.90;730.98;34.85;4.12;3.01
2009-08-07 18:35:00;6.48;700.78;34.80;4.12;2.98
2009-08-07 18:40:00;6.09;670.57;34.75;4.01;2.96
2009-08-07 18:45:00;5.76;639.12;34.71;3.82;2.94
2009-08-07 18:50:00;5.42;607.59;34.66;3.63;2.92
2009-08-07 18:55:00;5.09;576.06;34.61;3.44;2.90
2009-08-07 19:00:00;4.76;544.53;34.57;3.29;2.87
2009-08-07 19:05:00;4.43;513.01;34.52;3.16;2.85
2009-08-07 19:10:00;4.09;481.48;34.48;3.04;2.83
2009-08-07 19:15:00;3.76;449.95;34.43;2.91;2.81
2009-08-07 19:20:00;3.43;418.42;34.27;2.78;2.75
2009-08-07 19:25:00;3.10;386.89;33.92;2.65;2.67
2009-08-07 19:30:00;2.82;355.36;33.56;2.52;2.58
2009-08-07 19:35:00;2.54;323.83;33.21;2.37;2.49
2009-08-07 19:40:00;2.27;292.30;32.85;2.20;2.40
2009-08-07 19:45:00;1.99;255.21;32.49;2.03;2.32
2009-08-07 19:50:00;1.72;212.62;32.14;1.87;2.23
2009-08-07 19:55:00;1.44;170.02;31.78;1.71;2.15
2009-08-07 20:00:00;1.17;127.42;31.43;1.55;2.12
2009-08-07 20:05:00;0.91;84.82;31.07;1.40;2.08
2009-08-07 20:10:00;0.74;53.25;30.71;1.25;2.04
2009-08-07 20:15:00;0.56;47.28;30.51;1.11;2.01
2009-08-07 20:20:00;0.38;41.31;30.46;1.03;1.97
2009-08-07 20:25:00;0.20;35.33;30.42;0.96;1.95
2009-08-07 20:30:00;0.03;29.36;30.37;0.89;1.93
2009-08-07 20:35:00;-0.15;23.39;30.33;0.81;1.92
2009-08-07 20:40:00;-0.33;17.42;30.28;0.72;1.90
2009-08-07 20:45:00;-0.51;11.44;30.24;0.61;1.89
2009-08-07 20:50:00;-0.69;5.47;30.19;0.50;1.87
2009-08-07 20:55:00;-0.86;-0.50;30.15;0.40;1.86
2009-08-07 21:00:00;-1.00;-5.73;30.11;0.29;1.84
2009-08-07 21:05:00;-1.05;-5.73;30.07;0.18;1.83
2009-08-07 21:10:00;-1.10;-5.73;30.05;0.08;1.81
2009-08-07 21:15:00;-1.16;-5.73;30.04;-0.03;1.80
2009-08-07 21:20:00;-1.21;-5.73;30.02;-0.11;1.78
2009-08-07 21:25:00;-1.27;-5.73;30.01;-0.13;1.77
2009-08-07 21:30:00;-1.32;-5.73;29.99;-0.15;1.75
2009-08-07 21:35:00;-1.38;-5.73;29.97;-0.17;1.74
2009-08-07 21:40:00;-1.43;-5.73;29.96;-0.19;1.74
2009-08-07 21:45:00;-1.48;-5.73;29.94;-0.21;1.75
2009-08-07 21:50:00;-1.54;-5.73;29.93;-0.23;1.76
2009-08-07 21:55:00;-1.55;-5.73;29.91;-0.25;1.76
2009-08-07 22:00:00;-1.55;-5.73;29.90;-0.27;1.75
2009-08-07 22:05:00;-1.55;-5.73;29.88;-0.29;1.73
2009-08-07 22:10:00;-1.55;-5.73;29.87;-0.31;1.72
2009-08-07 22:15:00;-1.55;-5.73;29.85;-0.31;1.70
2009-08-07 22:20:00;-1.55;-5.73;29.84;-0.32;1.70
2009-08-07 22:25:00;-1.55;-5.73;29.82;-0.33;1.69
2009-08-07 22:30:00;-1.55;-5.73;29.81;-0.34;1.68
2009-08-07 22:35:00;-1.55;-5.73;29.81;-0.34;1.67
2009-08-07 22:40:00;-1.55;-5.73;29.81;-0.35;1.66
2009-08-07 22:45:00;-1.55;-5.73;29.81;-0.36;1.65
2009-08-07 22:50:00;-1.55;-5.73;29.81;-0.37;1.64
2009-08-07 22:55:00;-1.55;-5.73;29.81;-0.37;1.63
2009-08-07 23:00:00;-1.55;-5.73;29.81;-0.38;1.62
2009-08-07 23:05:00;-1.55;-5.73;29.81;-0.39;1.61
2009-08-07 23:10:00;-1.55;-5.73;29.81;-0.40;1.60
2009-08-07 23:15:00;-1.55;-5.73;29.81;-0.40;1.60
2009-08-07 23:20:00;-1.55;-5.73;29.81;-0.41;1.60
2009-08-07 23:25:00;-1.55;-5.73;29.81;-0.42;1.60
2009-08-07 23:30:00;-1.55;-5.73;29.81;-0.43;1.60
2009-08-07 23:35:00;-1.55;-5.73;29.81;-0.43;1.60
2009-08-07 23:40:00;-1.55;-5.73;29.81;-0.44;1.59
2009-08-07 23:45:00;-1.55;-5.73;29.81;-0.45;1.59
2009-08-07 23:50:00;-1.55;-5.73;29.81;-0.46;1.59
2009-08-07 23:55:00;-1.55;-5.73;29.81;-0.46;1.59
