t,r,y,u
0.00000000,50.00000000,50.00000000,22.66322899
0.00000000,50.00000000,50.00000000,0.00000000
0.78000000,50.00000000,49.81250000,0.00000000
1.56000000,50.00000000,49.50000000,3.63783050
2.34000000,50.00000000,49.12500000,8.07070732
3.12000000,50.00000000,48.87500000,14.12037182
3.90000000,50.00000000,48.75000000,16.49282837
4.68000000,50.00000000,48.62500000,20.15718460
5.46000000,50.00000000,48.56250000,22.88280106
6.24000000,50.00000000,48.62500000,25.36008072
7.02000000,50.00000000,48.68750000,25.17633438
7.80000000,50.00000000,48.75000000,27.50430107
8.58000000,50.00000000,48.87500000,27.15391541
9.36000000,50.00000000,49.00000000,27.78267670
10.14000000,50.00000000,49.12500000,27.09662819
10.92000000,50.00000000,49.31250000,27.39573288
11.70000000,50.00000000,49.50000000,24.82283592
12.48000000,50.00000000,49.62500000,24.62196732
13.26000000,50.00000000,49.75000000,23.07906723
14.04000000,50.00000000,49.81250000,22.54215813
14.82000000,50.00000000,49.93750000,22.20309067
15.60000000,50.00000000,50.00000000,19.94688797
16.38000000,50.00000000,50.06250000,20.81907082
17.16000000,50.00000000,50.06250000,18.38088036
17.94000000,50.00000000,50.06250000,20.63947487
18.72000000,50.00000000,50.06250000,18.18578911
19.50000000,50.00000000,50.06250000,20.45882797
20.28000000,50.00000000,50.06250000,17.98951721
21.06000000,50.00000000,50.06250000,20.27710724
21.84000000,50.00000000,50.06250000,17.79211617
22.62000000,50.00000000,50.06250000,20.09430313
23.40000000,50.00000000,50.06250000,17.59353638
24.18000000,50.00000000,50.00000000,19.91046906
24.96000000,50.00000000,50.00000000,18.94239616
25.74000000,50.00000000,50.00000000,19.89337540
26.52000000,50.00000000,50.00000000,18.91925049
27.30000000,50.00000000,50.00000000,19.87641907
28.08000000,50.00000000,50.00000000,18.89627838
28.86000000,50.00000000,49.93750000,19.85965538
29.64000000,50.00000000,50.00000000,20.42181587
30.42000000,50.00000000,49.93750000,18.46235657
31.20000000,50.00000000,49.93750000,21.95747948
31.98000000,50.00000000,49.93750000,18.60483551
32.76000000,50.00000000,50.00000000,22.12248802
33.54000000,50.00000000,50.00000000,17.20023727
34.32000000,50.00000000,49.93750000,22.12129402
35.10000000,50.00000000,50.00000000,18.71625710
35.88000000,50.00000000,50.00000000,20.73952484
36.66000000,50.00000000,50.00000000,18.69378662
37.44000000,50.00000000,50.00000000,20.73003197
38.22000000,50.00000000,50.00000000,18.67141724
39.00000000,50.00000000,50.00000000,20.72072983
39.78000000,50.00000000,50.00000000,18.64913750
40.56000000,50.00000000,50.00000000,20.71159363
41.34000000,50.00000000,50.00000000,18.62686348
42.12000000,50.00000000,50.00000000,20.70262718
42.90000000,50.00000000,50.00000000,18.60475349
43.68000000,50.00000000,50.00000000,20.69384575
44.46000000,50.00000000,49.93750000,18.58270836
45.24000000,50.00000000,50.00000000,22.23361015
46.02000000,50.00000000,50.00000000,17.17981529
46.80000000,50.00000000,50.00000000,22.23503304
47.58000000,50.00000000,50.00000000,17.14916229
48.36000000,50.00000000,49.93750000,22.23668289
49.14000000,50.00000000,50.00000000,18.66698265
49.92000000,55.00000000,50.00000000,20.85778236
50.70000000,55.00000000,50.00000000,25.30335426
51.48000000,55.00000000,50.06250000,34.17008972
52.26000000,55.00000000,50.25000000,37.10477829
53.04000000,55.00000000,50.50000000,42.77248764
53.82000000,55.00000000,50.87500000,43.68248367
54.60000000,55.00000000,51.31250000,45.62632751
55.38000000,55.00000000,51.75000000,43.99454117
56.16000000,55.00000000,52.18750000,44.78306961
56.94000000,55.00000000,52.62500000,41.97238922
57.72000000,55.00000000,53.06250000,41.59678650
58.50000000,55.00000000,53.43750000,37.59813309
59.28000000,55.00000000,53.81250000,37.59789276
60.06000000,55.00000000,54.12500000,32.57007980
60.84000000,55.00000000,54.43750000,33.11403656
61.62000000,55.00000000,54.62500000,27.21706963
62.40000000,55.00000000,54.81250000,30.02407837
63.18000000,55.00000000,55.00000000,23.58706665
63.96000000,55.00000000,55.12500000,25.90930939
64.74000000,55.00000000,55.12500000,20.47684860
65.52000000,55.00000000,55.18750000,25.57544708
66.30000000,55.00000000,55.25000000,18.55966568
67.08000000,55.00000000,55.18750000,23.52303696
67.86000000,55.00000000,55.18750000,19.39153481
68.64000000,55.00000000,55.12500000,23.00559235
69.42000000,55.00000000,55.12500000,20.39621544
70.20000000,55.00000000,55.06250000,22.65240479
70.98000000,55.00000000,55.06250000,21.57479477
71.76000000,55.00000000,55.00000000,22.46457100
72.54000000,55.00000000,55.00000000,22.92877007
73.32000000,55.00000000,54.93750000,22.44349480
74.10000000,55.00000000,54.93750000,24.45929909
74.88000000,55.00000000,54.93750000,22.59020615
75.66000000,55.00000000,54.93750000,24.61904144
76.44000000,55.00000000,54.87500000,22.73826981
77.22000000,55.00000000,54.87500000,26.32884979
78.00000000,55.00000000,54.87500000,23.05545998
78.78000000,55.00000000,54.87500000,26.66918755
79.56000000,55.00000000,54.93750000,23.37527275
80.34000000,55.00000000,54.93750000,25.46360779
81.12000000,55.00000000,54.93750000,23.52977943
81.90000000,55.00000000,54.93750000,25.63161659
82.68000000,55.00000000,54.93750000,23.68563843
83.46000000,55.00000000,54.93750000,25.80100060
84.24000000,55.00000000,55.00000000,23.84262276
85.02000000,55.00000000,55.00000000,24.42320251
85.80000000,55.00000000,55.00000000,23.83328819
86.58000000,55.00000000,55.00000000,24.41758156
87.36000000,55.00000000,55.00000000,23.82394218
88.14000000,55.00000000,55.00000000,24.41206169
88.92000000,55.00000000,55.00000000,23.81467819
89.70000000,55.00000000,55.00000000,24.40662003
90.48000000,55.00000000,55.00000000,23.80551147
91.26000000,55.00000000,55.00000000,24.40125656
92.04000000,55.00000000,55.00000000,23.79638290
92.82000000,55.00000000,55.00000000,24.39587021
93.60000000,55.00000000,55.00000000,23.78729248
94.38000000,55.00000000,55.00000000,24.39060211
95.16000000,55.00000000,55.00000000,23.77821732
95.94000000,55.00000000,55.00000000,24.38547134
96.72000000,55.00000000,55.06250000,23.76915741
97.50000000,55.00000000,55.00000000,22.83177185
