# This file has been generated by fmt_fig8.py
#
# date: datetime (standard local time)
# an: [µmol CO2.m-2.s-1] carbon assimilation
# ppfd: [µmol photon.m-2.s-1] PAR energy
# temp: [°C] leaf temperature
# transpi: [mmol H20.m-2.s-1] transpiration
# vpd: [kPa] vapor pressure deficit
#
date;an;ppfd;temp;transpi;vpd
2009-07-18 03:35:00;-0.63;-4.10;26.68;-0.49;1.11
2009-07-18 03:40:00;-0.61;-4.15;26.67;-0.49;1.11
2009-07-18 03:45:00;-0.69;-4.21;26.67;-0.50;1.11
2009-07-18 03:50:00;-0.78;-4.26;26.66;-0.51;1.11
2009-07-18 03:55:00;-0.86;-4.31;26.65;-0.51;1.11
2009-07-18 04:00:00;-0.94;-4.37;26.65;-0.52;1.11
2009-07-18 04:05:00;-1.03;-4.42;26.64;-0.53;1.11
2009-07-18 04:10:00;-1.10;-4.47;26.63;-0.53;1.11
2009-07-18 04:15:00;-1.09;-4.53;26.63;-0.54;1.11
2009-07-18 04:20:00;-1.09;-4.58;26.62;-0.55;1.11
2009-07-18 04:25:00;-1.08;-4.63;26.61;-0.55;1.11
2009-07-18 04:30:00;-1.07;-4.69;26.61;-0.56;1.11
2009-07-18 04:35:00;-1.06;-4.74;26.60;-0.57;1.11
2009-07-18 04:40:00;-1.05;-4.79;26.59;-0.57;1.11
2009-07-18 04:45:00;-1.04;-4.85;26.57;-0.57;1.11
2009-07-18 04:50:00;-1.04;-4.90;26.56;-0.58;1.10
2009-07-18 04:55:00;-1.03;-4.95;26.54;-0.58;1.08
2009-07-18 05:00:00;-1.02;-5.01;26.52;-0.58;1.07
2009-07-18 05:05:00;-1.01;-5.06;26.50;-0.59;1.07
2009-07-18 05:10:00;-1.00;-5.11;26.48;-0.59;1.07
2009-07-18 05:15:00;-0.99;-5.17;26.46;-0.59;1.07
2009-07-18 05:20:00;-0.99;-5.22;26.44;-0.60;1.07
2009-07-18 05:25:00;-0.98;-5.28;26.42;-0.60;1.07
2009-07-18 05:30:00;-0.97;-5.33;26.40;-0.60;1.07
2009-07-18 05:35:00;-0.96;-5.38;26.38;-0.61;1.07
2009-07-18 05:40:00;-0.95;-5.44;26.37;-0.61;1.07
2009-07-18 05:45:00;-0.93;-5.49;26.35;-0.61;1.07
2009-07-18 05:50:00;-0.85;-5.54;26.33;-0.62;1.08
2009-07-18 05:55:00;-0.78;-5.60;26.31;-0.62;1.10
2009-07-18 06:00:00;-0.70;-5.65;26.29;-0.62;1.11
2009-07-18 06:05:00;-0.62;-5.70;26.27;-0.63;1.12
2009-07-18 06:10:00;-0.55;-2.59;26.25;-0.63;1.14
2009-07-18 06:15:00;-0.47;3.19;26.23;-0.63;1.14
2009-07-18 06:20:00;-0.39;8.97;26.21;-0.63;1.14
2009-07-18 06:25:00;-0.32;14.75;26.19;-0.62;1.14
2009-07-18 06:30:00;-0.24;20.53;26.17;-0.61;1.15
2009-07-18 06:35:00;-0.17;23.63;26.41;-0.59;1.15
2009-07-18 06:40:00;-0.09;6.29;26.76;-0.58;1.15
2009-07-18 06:45:00;-0.01;-1.06;27.11;-0.57;1.19
2009-07-18 06:50:00;-0.02;0.35;27.45;-0.56;1.28
2009-07-18 06:55:00;-0.07;1.75;27.64;-0.54;1.35
2009-07-18 07:00:00;-0.12;3.16;27.69;-0.53;1.36
2009-07-18 07:05:00;-0.18;4.57;27.74;-0.52;1.38
2009-07-18 07:10:00;-0.23;5.97;27.79;-0.51;1.39
2009-07-18 07:15:00;-0.29;7.38;27.84;-0.49;1.40
2009-07-18 07:20:00;-0.22;8.79;27.89;-0.48;1.42
2009-07-18 07:25:00;-0.14;11.84;27.94;-0.47;1.43
2009-07-18 07:30:00;-0.06;23.18;27.99;-0.46;1.44
2009-07-18 07:35:00;0.02;34.52;28.04;-0.42;1.45
2009-07-18 07:40:00;0.09;43.14;28.09;-0.36;1.48
2009-07-18 07:45:00;0.17;42.47;28.14;-0.30;1.52
2009-07-18 07:50:00;0.25;41.80;28.35;-0.24;1.56
2009-07-18 07:55:00;0.33;42.46;28.57;-0.18;1.61
2009-07-18 08:00:00;0.41;46.40;28.78;-0.12;1.65
2009-07-18 08:05:00;0.49;50.34;29.00;-0.06;1.70
2009-07-18 08:10:00;0.51;54.28;29.21;-0.00;1.74
2009-07-18 08:15:00;0.51;58.22;29.43;0.06;1.79
2009-07-18 08:20:00;0.50;62.16;29.64;0.12;1.83
2009-07-18 08:25:00;0.49;66.11;29.86;0.18;1.87
2009-07-18 08:30:00;0.48;70.05;30.07;0.24;1.92
2009-07-18 08:35:00;0.62;70.36;30.29;0.30;1.97
2009-07-18 08:40:00;0.80;69.91;30.50;0.37;2.03
2009-07-18 08:45:00;0.99;69.45;30.72;0.50;2.09
2009-07-18 08:50:00;1.17;68.99;30.94;0.63;2.14
2009-07-18 08:55:00;1.36;68.54;31.15;0.76;2.20
2009-07-18 09:00:00;1.54;68.08;31.37;0.89;2.26
2009-07-18 09:05:00;1.72;67.62;31.58;1.02;2.31
2009-07-18 09:10:00;1.91;67.17;31.80;1.15;2.37
2009-07-18 09:15:00;1.99;66.71;32.01;1.27;2.41
2009-07-18 09:20:00;1.55;66.25;32.21;1.18;2.44
2009-07-18 09:25:00;1.12;65.80;32.32;1.06;2.48
2009-07-18 09:30:00;0.69;65.34;32.42;0.94;2.52
2009-07-18 09:35:00;0.29;64.89;32.52;0.86;2.56
2009-07-18 09:40:00;0.28;83.39;32.62;0.83;2.62
2009-07-18 09:45:00;0.27;208.41;32.72;0.81;2.68
2009-07-18 09:50:00;0.26;527.05;32.82;0.78;2.74
2009-07-18 09:55:00;0.25;586.53;32.78;0.76;2.75
2009-07-18 10:00:00;0.24;427.91;32.57;0.74;2.69
2009-07-18 10:05:00;0.23;269.29;32.36;0.71;2.64
2009-07-18 10:10:00;0.22;110.67;32.15;0.69;2.60
2009-07-18 10:15:00;0.21;61.99;31.94;0.66;2.58
2009-07-18 10:20:00;0.20;60.70;31.76;0.64;2.58
2009-07-18 10:25:00;0.19;59.41;31.72;0.61;2.59
2009-07-18 10:30:00;0.18;58.12;31.67;0.59;2.60
2009-07-18 10:35:00;0.18;56.83;31.63;0.56;2.62
2009-07-18 10:40:00;0.17;55.54;31.58;0.54;2.62
2009-07-18 10:45:00;0.16;54.24;31.54;0.52;2.62
2009-07-18 10:50:00;0.15;52.95;31.49;0.51;2.62
2009-07-18 10:55:00;0.14;51.66;31.45;0.50;2.62
2009-07-18 11:00:00;0.13;50.37;31.40;0.49;2.62
2009-07-18 11:05:00;0.13;51.47;31.36;0.48;2.62
2009-07-18 11:10:00;0.13;75.84;31.32;0.47;2.62
2009-07-18 11:15:00;0.13;59.37;31.30;0.45;2.62
2009-07-18 11:20:00;0.13;42.90;31.29;0.44;2.61
2009-07-18 11:25:00;0.13;41.49;31.27;0.43;2.61
2009-07-18 11:30:00;0.13;41.68;31.26;0.42;2.61
2009-07-18 11:35:00;0.13;41.86;31.24;0.41;2.61
2009-07-18 11:40:00;0.13;42.05;31.23;0.40;2.61
2009-07-18 11:45:00;0.13;42.23;31.21;0.39;2.61
2009-07-18 11:50:00;0.13;42.42;31.19;0.37;2.61
2009-07-18 11:55:00;0.13;42.60;31.18;0.36;2.60
2009-07-18 12:00:00;0.13;42.79;31.16;0.35;2.60
2009-07-18 12:05:00;0.13;42.97;31.15;0.34;2.58
2009-07-18 12:10:00;0.13;43.16;31.13;0.33;2.54
2009-07-18 12:15:00;0.13;43.34;31.12;0.33;2.53
2009-07-18 12:20:00;0.13;43.52;31.10;0.33;2.55
2009-07-18 12:25:00;0.13;43.71;31.09;0.32;2.57
2009-07-18 12:30:00;0.13;43.89;31.11;0.32;2.56
2009-07-18 12:35:00;0.13;44.08;31.13;0.31;2.55
2009-07-18 12:40:00;0.13;44.26;31.16;0.31;2.54
2009-07-18 12:45:00;0.13;44.45;31.18;0.31;2.53
2009-07-18 12:50:00;0.13;44.63;31.20;0.34;2.51
2009-07-18 12:55:00;0.13;44.82;31.23;0.36;2.53
2009-07-18 13:00:00;0.12;45.00;31.25;0.38;2.56
2009-07-18 13:05:00;0.11;45.18;31.27;0.41;2.58
2009-07-18 13:10:00;0.10;45.44;31.29;0.43;2.59
2009-07-18 13:15:00;0.09;45.74;31.32;0.46;2.60
2009-07-18 13:20:00;0.09;46.04;31.34;0.48;2.60
2009-07-18 13:25:00;0.08;46.34;31.36;0.51;2.61
2009-07-18 13:30:00;0.07;46.64;31.39;0.53;2.62
2009-07-18 13:35:00;0.06;46.94;31.41;0.55;2.63
2009-07-18 13:40:00;0.05;47.24;31.43;0.58;2.64
2009-07-18 13:45:00;0.05;47.54;31.45;0.56;2.65
2009-07-18 13:50:00;0.04;47.83;31.48;0.54;2.65
2009-07-18 13:55:00;0.03;48.13;31.50;0.51;2.66
2009-07-18 14:00:00;0.02;48.43;31.52;0.49;2.67
2009-07-18 14:05:00;0.01;48.73;31.55;0.46;2.68
2009-07-18 14:10:00;0.01;49.03;31.57;0.44;2.69
2009-07-18 14:15:00;-0.00;49.33;31.59;0.41;2.70
2009-07-18 14:20:00;-0.01;49.63;31.62;0.39;2.70
2009-07-18 14:25:00;-0.02;49.93;31.64;0.37;2.71
2009-07-18 14:30:00;-0.00;50.23;31.66;0.35;2.72
2009-07-18 14:35:00;0.02;50.53;31.68;0.36;2.73
2009-07-18 14:40:00;0.05;50.82;31.71;0.36;2.74
2009-07-18 14:45:00;0.07;51.12;31.73;0.37;2.69
2009-07-18 14:50:00;0.10;51.42;31.75;0.38;2.60
2009-07-18 14:55:00;0.13;51.72;31.78;0.39;2.55
2009-07-18 15:00:00;0.15;52.02;31.77;0.40;2.59
2009-07-18 15:05:00;0.18;52.32;31.76;0.41;2.60
2009-07-18 15:10:00;0.21;52.62;31.76;0.41;2.59
2009-07-18 15:15:00;0.23;52.92;31.75;0.42;2.58
2009-07-18 15:20:00;0.24;53.19;31.74;0.43;2.57
2009-07-18 15:25:00;0.23;53.42;31.74;0.44;2.57
2009-07-18 15:30:00;0.22;53.66;31.73;0.45;2.60
2009-07-18 15:35:00;0.21;53.89;31.73;0.45;2.62
2009-07-18 15:40:00;0.19;54.13;31.72;0.46;2.62
2009-07-18 15:45:00;0.18;54.36;31.71;0.47;2.61
2009-07-18 15:50:00;0.17;54.60;31.79;0.48;2.59
2009-07-18 15:55:00;0.16;54.83;31.90;0.48;2.60
2009-07-18 16:00:00;0.15;55.09;32.01;0.48;2.62
2009-07-18 16:05:00;0.13;55.87;32.12;0.48;2.64
2009-07-18 16:10:00;0.12;56.64;32.16;0.48;2.65
2009-07-18 16:15:00;0.11;57.42;32.14;0.48;2.67
2009-07-18 16:20:00;0.10;58.20;32.12;0.48;2.66
2009-07-18 16:25:00;0.09;58.97;32.10;0.48;2.66
2009-07-18 16:30:00;0.07;59.75;32.08;0.48;2.66
2009-07-18 16:35:00;0.06;60.53;32.06;0.48;2.65
2009-07-18 16:40:00;0.17;61.30;32.05;0.48;2.65
2009-07-18 16:45:00;0.40;62.08;32.03;0.48;2.65
2009-07-18 16:50:00;0.63;62.86;32.01;0.48;2.64
2009-07-18 16:55:00;0.87;63.63;31.99;0.48;2.63
2009-07-18 17:00:00;1.10;64.41;31.97;0.55;2.62
2009-07-18 17:05:00;1.33;65.19;31.95;0.69;2.62
2009-07-18 17:10:00;1.56;65.96;31.93;0.83;2.61
2009-07-18 17:15:00;1.80;66.74;31.91;0.96;2.60
2009-07-18 17:20:00;2.03;65.46;31.89;1.10;2.57
2009-07-18 17:25:00;2.26;63.96;31.88;1.24;2.54
2009-07-18 17:30:00;2.49;62.46;31.86;1.38;2.55
2009-07-18 17:35:00;2.72;60.96;31.84;1.41;2.56
2009-07-18 17:40:00;2.64;59.45;31.82;1.33;2.57
2009-07-18 17:45:00;2.56;57.95;31.80;1.25;2.57
2009-07-18 17:50:00;2.48;56.45;31.78;1.17;2.57
2009-07-18 17:55:00;2.40;54.94;31.76;1.09;2.55
2009-07-18 18:00:00;2.23;53.44;31.74;1.01;2.53
2009-07-18 18:05:00;1.48;51.94;31.72;0.93;2.51
2009-07-18 18:10:00;1.05;50.44;31.70;0.85;2.49
2009-07-18 18:15:00;0.97;48.93;31.65;0.77;2.47
2009-07-18 18:20:00;0.88;47.43;31.60;0.69;2.47
2009-07-18 18:25:00;0.79;45.93;31.55;0.60;2.47
2009-07-18 18:30:00;0.71;44.42;31.50;0.52;2.47
2009-07-18 18:35:00;0.58;42.92;31.45;0.44;2.47
2009-07-18 18:40:00;0.30;41.42;31.40;0.35;2.47
2009-07-18 18:45:00;0.02;39.80;31.35;0.27;2.47
2009-07-18 18:50:00;-0.27;38.17;31.30;0.28;2.46
2009-07-18 18:55:00;-0.52;36.55;31.25;0.28;2.45
2009-07-18 19:00:00;-0.44;34.92;31.21;0.28;2.44
2009-07-18 19:05:00;-0.36;33.30;31.18;0.28;2.43
2009-07-18 19:10:00;-0.29;31.67;31.14;0.28;2.41
2009-07-18 19:15:00;-0.21;30.05;31.10;0.28;2.39
2009-07-18 19:20:00;-0.13;28.42;31.06;0.29;2.38
2009-07-18 19:25:00;-0.06;26.79;31.02;0.29;2.36
2009-07-18 19:30:00;0.02;25.17;30.98;0.29;2.34
2009-07-18 19:35:00;0.09;23.54;30.94;0.29;2.32
2009-07-18 19:40:00;0.17;21.92;30.91;0.29;2.30
2009-07-18 19:45:00;0.25;20.29;30.87;0.29;2.28
2009-07-18 19:50:00;0.20;18.67;30.75;0.30;2.26
2009-07-18 19:55:00;0.02;11.05;30.62;0.25;2.24
2009-07-18 20:00:00;-0.16;-1.69;30.48;0.19;2.22
2009-07-18 20:05:00;-0.34;-0.67;30.34;0.12;2.19
2009-07-18 20:10:00;-0.52;0.35;30.21;0.12;2.17
2009-07-18 20:15:00;-0.58;1.37;30.07;0.11;2.15
2009-07-18 20:20:00;-0.53;1.41;29.93;0.11;2.12
2009-07-18 20:25:00;-0.49;-1.26;29.81;0.10;2.09
2009-07-18 20:30:00;-0.45;-3.93;29.80;0.10;2.07
2009-07-18 20:35:00;-0.40;-5.71;29.79;0.09;2.04
2009-07-18 20:40:00;-0.36;-5.66;29.78;0.09;2.01
2009-07-18 20:45:00;-0.32;-5.61;29.77;0.08;1.98
2009-07-18 20:50:00;-0.27;-5.57;29.76;0.07;1.96
2009-07-18 20:55:00;-0.23;-5.52;29.75;0.07;1.93
2009-07-18 21:00:00;-0.19;-5.47;29.74;0.06;1.90
2009-07-18 21:05:00;-0.22;-5.42;29.73;0.06;1.92
2009-07-18 21:10:00;-0.29;-5.37;29.72;0.05;1.97
2009-07-18 21:15:00;-0.35;-5.32;29.71;0.05;2.01
2009-07-18 21:20:00;-0.41;-5.27;29.70;0.04;2.00
2009-07-18 21:25:00;-0.48;-5.23;29.69;0.04;1.99
2009-07-18 21:30:00;-0.54;-5.18;29.67;0.03;1.98
2009-07-18 21:35:00;-0.60;-5.13;29.66;0.02;1.99
2009-07-18 21:40:00;-0.66;-5.08;29.65;0.02;2.02
2009-07-18 21:45:00;-0.70;-5.03;29.64;0.01;2.05
2009-07-18 21:50:00;-0.60;-4.98;29.63;0.01;2.08
2009-07-18 21:55:00;-0.50;-4.93;29.62;0.00;2.08
2009-07-18 22:00:00;-0.39;-4.88;29.61;-0.00;2.05
2009-07-18 22:05:00;-0.29;-4.84;29.57;-0.01;2.03
2009-07-18 22:10:00;-0.19;-4.79;29.53;-0.02;2.00
2009-07-18 22:15:00;-0.21;-4.74;29.49;-0.02;1.97
2009-07-18 22:20:00;-0.26;-4.69;29.45;-0.03;1.94
2009-07-18 22:25:00;-0.30;-4.64;29.40;-0.04;1.91
2009-07-18 22:30:00;-0.35;-4.59;29.36;-0.05;1.88
2009-07-18 22:35:00;-0.39;-4.54;29.32;-0.06;1.85
2009-07-18 22:40:00;-0.44;-4.49;29.27;-0.07;1.86
2009-07-18 22:45:00;-0.48;-4.45;29.23;-0.08;1.86
2009-07-18 22:50:00;-0.52;-4.40;29.19;-0.09;1.81
2009-07-18 22:55:00;-0.53;-4.35;29.15;-0.10;1.77
2009-07-18 23:00:00;-0.54;-4.30;29.10;-0.11;1.77
2009-07-18 23:05:00;-0.55;-4.25;29.06;-0.12;1.77
2009-07-18 23:10:00;-0.56;-4.20;29.02;-0.13;1.76
2009-07-18 23:15:00;-0.57;-4.15;28.97;-0.14;1.76
2009-07-18 23:20:00;-0.57;-4.10;28.93;-0.15;1.75
2009-07-18 23:25:00;-0.58;-4.06;28.89;-0.16;1.74
2009-07-18 23:30:00;-0.59;-4.01;28.85;-0.17;1.72
2009-07-18 23:35:00;-0.60;-3.96;28.80;-0.18;1.70
2009-07-18 23:40:00;-0.61;-3.91;28.76;-0.19;1.68
2009-07-18 23:45:00;-0.62;-3.86;28.72;-0.20;1.67
2009-07-18 23:50:00;-0.62;-3.81;28.69;-0.21;1.65
2009-07-18 23:55:00;-0.63;-3.77;28.69;-0.22;1.65
