t,r,y,u
110.40000000,60.00000000,60.00000000,26.20982552
111.20000000,60.00000000,60.00000000,29.82881355
112.00000000,60.00000000,60.00000000,26.15323639
112.80000000,60.00000000,60.00000000,29.89157486
113.60000000,60.00000000,60.00000000,26.09427643
114.40000000,60.00000000,60.00000000,29.95653534
115.20000000,60.00000000,59.93750000,28.86961746
116.00000000,60.00000000,60.00000000,27.68502998
116.80000000,60.00000000,60.00000000,28.90118790
117.60000000,60.00000000,60.00000000,27.67716217
118.40000000,60.00000000,60.00000000,28.93311691
119.20000000,60.00000000,60.06250000,24.83168793
120.00000000,60.00000000,60.06250000,28.46704292
120.80000000,60.32258224,60.00000000,41.36259079
121.60000000,60.64516068,60.06250000,42.52450562
122.40000000,60.96774292,60.12500000,57.93709946
123.20000000,61.29032135,60.37500000,52.72158813
124.00000000,61.61290359,60.81250000,60.73453522
124.80000000,61.93548203,61.25000000,54.45008469
125.60000000,62.25806427,61.75000000,58.98753738
126.40000000,62.58064651,62.25000000,51.08680725
127.20000000,62.90322495,62.81250000,51.52219391
128.00000000,63.22580719,63.25000000,47.11428452
128.80000000,63.54838562,63.68750000,46.63394165
129.60000000,63.87096786,64.06250000,43.98579407
130.40000000,64.19355011,64.43750000,43.05419540
131.20000000,64.51612854,64.75000000,42.71917725
132.00000000,64.83870697,65.00000000,44.65614700
132.80000000,65.16129303,65.25000000,44.87374496
133.60000000,65.48387146,65.50000000,47.44024658
134.40000000,65.80644989,65.75000000,48.23357010
135.20000000,66.12903595,66.06250000,48.61852646
136.00000000,66.45161438,66.37500000,49.51116180
136.80000000,66.77419281,66.68750000,49.98223877
137.60000000,67.09677124,67.00000000,50.97793579
138.40000000,67.41935730,67.31250000,51.53902054
139.20000000,67.74193573,67.68750000,49.80415344
140.00000000,68.06451416,68.00000000,52.79503632
140.80000000,68.38710022,68.31250000,51.07499695
141.60000000,68.70967865,68.68750000,51.40019608
142.40000000,69.03225708,69.06250000,49.19680405
143.20000000,69.35483551,69.31250000,54.77714539
144.00000000,69.67742157,69.62500000,50.23299789
144.80000000,70.00000000,70.00000000,53.23273849
145.60000000,70.32257843,70.31250000,50.94801331
146.40000000,70.64516449,70.62500000,54.11791992
147.20000000,70.96774292,70.87500000,54.66377640
148.00000000,71.29032135,71.18750000,55.67195129
148.80000000,71.61289978,71.56250000,53.47183228
149.60000000,71.93548584,71.93750000,54.08761597
150.40000000,72.25806427,72.25000000,54.22376251
151.20000000,72.58064270,72.56250000,54.92971039
152.00000000,72.90322876,72.87500000,55.14085770
152.80000000,73.22580719,73.18750000,55.94038773
153.60000000,73.54838562,73.50000000,56.22958374
154.40000000,73.87096405,73.81250000,57.12629700
155.20000000,74.19355011,74.12500000,57.49620819
156.00000000,74.51612854,74.50000000,55.65714264
156.80000000,74.83870697,74.75000000,61.28484726
157.60000000,75.16129303,75.06250000,57.11763382
158.40000000,75.48387146,75.50000000,57.33004379
159.20000000,75.80644989,75.81250000,57.77251053
160.00000000,76.12903595,76.12500000,58.06119156
160.80000000,76.45161438,76.37500000,61.42393112
161.60000000,76.77419281,76.75000000,56.61741638
162.40000000,77.09677124,77.06250000,62.50059891
163.20000000,77.41935730,77.37500000,57.60574722
164.00000000,77.74193573,77.68750000,63.75335693
164.80000000,78.06451416,78.00000000,58.76741791
165.60000000,78.38710022,78.37500000,62.35287857
166.40000000,78.70967865,78.68750000,59.61054993
167.20000000,79.03225708,79.00000000,63.38450623
168.00000000,79.35483551,79.31250000,60.62139511
168.80000000,79.67742157,79.62500000,64.59040833
169.60000000,80.00000000,79.93750000,61.80582809
170.40000000,79.69999695,80.31250000,35.54629898
171.20000000,79.40000153,80.62500000,30.09450150
172.00000000,79.09999847,80.68750000,9.38649082
172.80000000,78.80000305,80.56250000,9.32259369
173.60000000,78.50000000,80.18750000,0.00000000
174.40000000,78.19999695,79.62500000,6.82318640
175.20000000,77.90000153,79.00000000,2.08474851
176.00000000,77.59999847,78.31250000,14.53731155
176.80000000,77.30000305,77.62500000,12.72205353
177.60000000,77.00000000,77.00000000,25.84246063
178.40000000,76.69999695,76.37500000,26.57191467
179.20000000,76.40000153,75.93750000,34.23023224
180.00000000,76.09999847,75.56250000,33.27122498
180.80000000,75.80000305,75.31250000,36.13646317
181.60000000,75.50000000,75.06250000,34.77437592
182.40000000,75.19999695,74.87500000,34.52251053
183.20000000,74.90000153,74.75000000,29.40214539
184.00000000,74.59999847,74.56250000,30.59848595
184.80000000,74.30000305,74.31250000,27.25791359
185.60000000,74.00000000,74.12500000,25.26535225
186.40000000,73.69999695,73.87500000,23.75920105
187.20000000,73.40000153,73.62500000,21.30630684
188.00000000,73.09999847,73.31250000,22.19031906
188.80000000,72.80000305,72.93750000,22.59527588
189.60000000,72.50000000,72.62500000,21.27380562
190.40000000,72.19999695,72.25000000,24.63466454
191.20000000,71.90000153,71.93750000,21.03857803
192.00000000,71.59999847,71.62500000,24.61935806
192.80000000,71.30000305,71.25000000,23.84994507
193.60000000,71.00000000,71.00000000,22.48344994
194.40000000,70.69999695,70.68750000,24.13780403
195.20000000,70.40000153,70.43750000,20.00011635
196.00000000,70.09999847,70.12500000,24.15617371
196.80000000,69.80000305,69.81250000,19.98980331
197.60000000,69.50000000,69.50000000,24.39216232
198.40000000,69.19999695,69.25000000,17.36061287
199.20000000,68.90000153,68.93750000,24.35551262
200.00000000,68.59999847,68.62500000,17.19938469
200.80000000,68.30000305,68.31250000,24.53438568
201.60000000,68.00000000,68.06250000,14.41358852
202.40000000,67.69999695,67.75000000,24.43782425
203.20000000,67.40000153,67.43750000,14.09079647
204.00000000,67.09999847,67.12500000,24.55336380
204.80000000,66.80000305,66.81250000,13.97382355
205.60000000,66.50000000,66.56250000,22.05434418
206.40000000,66.19999695,66.25000000,13.57220554
207.20000000,65.90000153,65.93750000,22.02805710
208.00000000,65.59999847,65.62500000,13.37323570
208.80000000,65.30000305,65.37500000,19.38127708
209.60000000,65.00000000,65.00000000,15.72345924
210.40000000,64.69999695,64.68750000,19.70030975
211.20000000,64.40000153,64.43750000,13.19528484
212.00000000,64.09999847,64.12500000,19.75088310
212.80000000,63.79999924,63.81250000,13.13964272
213.60000000,63.50000000,63.56250000,17.18456650
214.40000000,63.20000076,63.25000000,12.80221558
215.20000000,62.90000153,62.93750000,17.08857536
216.00000000,62.60000229,62.62500000,12.67012024
216.80000000,62.29999924,62.31250000,17.20652771
217.60000000,62.00000000,62.00000000,12.75106621
218.40000000,61.70000076,61.75000000,14.71044922
219.20000000,61.40000153,61.43750000,12.55539417
220.00000000,61.09999847,61.12500000,14.68752480
220.80000000,60.79999924,60.81250000,12.56983662
221.60000000,60.50000000,60.50000000,14.88158321
222.40000000,60.20000076,60.18750000,12.80287170
223.20000000,59.89999771,59.93750000,12.46402359
224.00000000,59.59999847,59.62500000,12.76424789
224.80000000,59.29999924,59.37500000,9.68588543
225.60000000,59.00000000,59.06250000,12.44244957
226.40000000,58.70000076,58.75000000,9.37008286
227.20000000,58.39999771,58.43750000,12.32584000
228.00000000,58.09999847,58.12500000,9.26016331
228.80000000,57.79999924,57.81250000,12.42237186
229.60000000,57.50000000,57.50000000,9.36447144
230.40000000,57.20000076,57.18750000,12.74066925
231.20000000,56.90000153,56.87500000,9.69089890
232.00000000,56.60000229,56.62500000,10.45199203
232.80000000,56.29999924,56.37500000,6.91228247
233.60000000,56.00000000,56.06250000,10.14524364
234.40000000,55.70000076,55.75000000,6.59527779
235.20000000,55.40000153,55.43750000,10.04333591
236.00000000,55.10000229,55.12500000,6.48440170
236.80000000,54.79999924,54.81250000,10.15471172
237.60000000,54.50000000,54.50000000,6.58698750
238.40000000,54.20000076,54.18750000,10.48785496
239.20000000,53.90000153,53.93750000,4.07432795
240.00000000,53.59999847,53.62500000,10.55164146
240.80000000,53.29999924,53.31250000,4.03451729
241.60000000,53.00000000,53.06250000,7.99836922
242.40000000,52.70000076,52.75000000,3.71212316
243.20000000,52.39999771,52.43750000,7.91451836
244.00000000,52.09999847,52.12500000,3.59464598
244.80000000,51.79999924,51.81250000,8.04461384
245.60000000,51.50000000,51.50000000,3.69038773
246.40000000,51.20000076,51.25000000,5.56012297
247.20000000,50.89999771,50.93750000,3.50860667
248.00000000,50.59999847,50.62500000,5.54844093
248.80000000,50.29999924,50.31250000,3.53718805
249.60000000,50.00000000,50.00000000,5.75294352
